folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom,geo_point_2d
23,4170167,23-142310,00,Classy Productions Inc,,Gone Out of Business,,,Production Company *Historic*,Film Production,,,2484,RENFREW ST,Vancouver,BC,CA,V5M 3K2,,25,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.043819467519, 49.2624603199985], 'type': 'Point'}, 'properties': {}}","{'lon': -123.043819467519, 'lat': 49.2624603199985}"
23,4170177,23-142320,00,Thinkingbox Media & Design Inc,,Issued,2023-03-22T18:46:50+00:00,2023-12-31,Production Company *Historic*,Film Production,200,Unit,602,W HASTINGS ST,Vancouver,BC,CA,V6B 1P2,,3,211.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.113430920192, 49.284625628455], 'type': 'Point'}, 'properties': {}}","{'lon': -123.113430920192, 'lat': 49.284625628455}"
23,4170183,23-142326,00,Sweeter Than Chocolate Productions Ltd,Sweeter Than Chocolate,Gone Out of Business,,,Production Company *Historic*,Film Production,,,1950,FRANKLIN ST,Vancouver,BC,CA,V5L 1R2,,20,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.06398007395, 49.2817842705027], 'type': 'Point'}, 'properties': {}}","{'lon': -123.06398007395, 'lat': 49.2817842705027}"
23,4170202,23-142345,00,Honeycomb Direct Mail Inc,,Issued,2022-12-22T23:12:26+00:00,2023-12-31,Printing Services *Historic*,Other,8,Unit,8385,ST. GEORGE ST,Vancouver,BC,CA,V5X 4P3,,12,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.09455519282, 49.2085854996265], 'type': 'Point'}, 'properties': {}}","{'lon': -123.09455519282, 'lat': 49.2085854996265}"
23,4170204,23-142347,00,382951 BC Ltd,Harbour Center Printing & Copying,Issued,2022-12-29T18:03:03+00:00,2023-12-31,Printing Services *Historic*,Duplicating,U4,Unit,555,W HASTINGS ST,Vancouver,BC,CA,V6B 4N6,,4,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.111888756655, 49.2846829470474], 'type': 'Point'}, 'properties': {}}","{'lon': -123.111888756655, 'lat': 49.2846829470474}"
23,4170217,23-142360,00,T R Trades Reproduction Ltd,,Issued,2023-01-05T17:42:57+00:00,2023-12-31,Printing Services *Historic*,Duplicating,,,1744,W 4th Av,Vancouver,BC,CA,V6J 1M1,,25,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.144187741398, 49.2677320398281], 'type': 'Point'}, 'properties': {}}","{'lon': -123.144187741398, 'lat': 49.2677320398281}"
23,4170223,23-142366,00,(Michael Grant),Allegra Print & Imaging,Issued,2022-12-07T22:38:44+00:00,2023-12-31,Printing Services *Historic*,Other,,,1290,VENABLES ST,Vancouver,BC,CA,V6A 4B4,,15,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.079307353794, 49.276553217959], 'type': 'Point'}, 'properties': {}}","{'lon': -123.079307353794, 'lat': 49.276553217959}"
23,4170235,23-142378,00,W3 Colorprinting Inc,,Issued,2023-01-11T00:15:30+00:00,2023-12-31,Printing Services *Historic*,Duplicating,,,2679,E HASTINGS ST,Vancouver,BC,CA,V5K 1Z5,,2,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.050039386374, 49.2814107693861], 'type': 'Point'}, 'properties': {}}","{'lon': -123.050039386374, 'lat': 49.2814107693861}"
23,4170238,23-142381,00,Marine Printers Inc,,Cancelled,,,Printing Services *Historic*,Duplicating,,,1252,E HASTINGS ST,Vancouver,BC,CA,V6A 1S6,,8,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.077773820244, 49.2810021885273], 'type': 'Point'}, 'properties': {}}","{'lon': -123.077773820244, 'lat': 49.2810021885273}"
23,4170256,23-142399,00,0964216 BC Ltd,Over the Edge Design & Print,Issued,2022-11-26T19:09:44+00:00,2023-12-31,Printing Services *Historic*,Photocopy,,,545,HOWE ST,Vancouver,BC,CA,V6C 2C2,,4,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116828947586, 49.2850035482852], 'type': 'Point'}, 'properties': {}}","{'lon': -123.116828947586, 'lat': 49.2850035482852}"
23,4170265,23-142408,00,Rayacom Print Burnaby Inc,,Pending,,,Printing Services *Historic*,Other,,,3416,LOUGHEED HIGHWAY,Vancouver,BC,CA,V5M 2A4,,3,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.030702500345, 49.2617324932692], 'type': 'Point'}, 'properties': {}}","{'lon': -123.030702500345, 'lat': 49.2617324932692}"
23,4170269,23-142412,00,KC Printing (BC) Ltd,,Issued,2022-12-14T19:50:55+00:00,2023-12-31,Printing Services *Historic*,Other,,,922,KINGSWAY,Vancouver,BC,CA,V5V 3C4,,2,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.085175525571, 49.2541657843658], 'type': 'Point'}, 'properties': {}}","{'lon': -123.085175525571, 'lat': 49.2541657843658}"
23,4170281,23-142424,00,Rew Digital Ltd,Rew.ca,Issued,2022-12-16T23:00:55+00:00,2023-12-31,Printing Services *Historic*,Photocopy,,,110,W 2ND AV,Vancouver,BC,CA,V5Y 1C2,,55,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.106841240709, 49.2689596336865], 'type': 'Point'}, 'properties': {}}","{'lon': -123.106841240709, 'lat': 49.2689596336865}"
23,4170283,23-142426,00,Shenhua Culture Communication Co Ltd,,Issued,2022-11-18T20:48:03+00:00,2023-12-31,Printing Services *Historic*,Other,,,3002,KINGSWAY,Vancouver,BC,CA,V5R 5J7,,2,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.042116815717, 49.235652496646], 'type': 'Point'}, 'properties': {}}","{'lon': -123.042116815717, 'lat': 49.235652496646}"
23,4170285,23-142428,00,(Sookhyung Kim),The UPS Store #212,Gone Out of Business,2022-11-24T17:58:40+00:00,2023-12-31,Printing Services *Historic*,Other,,,2912,W BROADWAY,Vancouver,BC,CA,V6K 0E9,,2,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.170800252596, 49.2638482274214], 'type': 'Point'}, 'properties': {}}","{'lon': -123.170800252596, 'lat': 49.2638482274214}"
23,4170289,23-142432,00,Elviti Services Ltd,The UPS Store 407,Issued,2022-11-25T05:17:29+00:00,2023-12-31,Printing Services *Historic*,Photocopy,,,2818,MAIN ST,Vancouver,BC,CA,V5T 0T1,,3,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100694481116, 49.2598567358362], 'type': 'Point'}, 'properties': {}}","{'lon': -123.100694481116, 'lat': 49.2598567358362}"
23,4170291,23-142434,00,True North Screen Printing Ltd,,Issued,2022-12-28T20:56:16+00:00,2023-12-31,Printing Services *Historic*,Silk Screen,,,8932,OAK ST,Vancouver,BC,CA,V6P 4B7,,5,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.130069119996, 49.2041012825174], 'type': 'Point'}, 'properties': {}}","{'lon': -123.130069119996, 'lat': 49.2041012825174}"
23,4170293,23-142436,00,Chantal Ann Fennell (Chantal Fennell),Chantal Fennell - Piano Tuning,Issued,2022-12-01T23:09:32+00:00,2023-12-31,Piano Tuner *Historic*,,,,,,Vancouver,BC,CA,,,1,171.0,2025-04-22T21:22:41+00:00,,
23,4170299,23-142442,00,VCP Media Inc,VCP Ink Construction,Issued,2023-01-09T16:03:06+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,3,171.0,2025-04-22T21:22:41+00:00,,
23,4170309,23-142452,00,MidCity Plumbers Inc,,Pending,,,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,9,,2025-04-22T21:22:41+00:00,,
23,4170322,23-142465,00,Monolith Mechanical Services Inc,,Issued,2022-12-07T20:43:03+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170330,23-142473,00,Anion Contracting Group Inc,Anion Plumbing Services,Issued,2023-01-12T17:19:11+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170346,23-142489,00,Harvey's Stores Ltd,,Gone Out of Business,2022-12-27T22:22:54+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,2751,Kingsway,Vancouver,BC,CA,V5R 5H4,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170378,23-142521,00,Desmond C Wong (Desmond Wong),Can-Asia Plumbing & Heating,Pending,,,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:41+00:00,,
23,4170395,23-142538,00,Hillcrest Plumbing & Heating (1991) Ltd,,Inactive,2022-11-18T22:09:12+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,3260,MAIN ST,Vancouver,BC,CA,V5V 3M5,,22,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100914731617, 49.2560529441637], 'type': 'Point'}, 'properties': {}}","{'lon': -123.100914731617, 'lat': 49.2560529441637}"
23,4170412,23-142555,00,MLM National Plumbing Com Inc,National Plumbing com,Issued,2023-02-17T20:13:11+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,1441,PARKER ST,Vancouver,BC,CA,V5L 2K2,,30,211.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.074853517907, 49.276077690166], 'type': 'Point'}, 'properties': {}}","{'lon': -123.074853517907, 'lat': 49.276077690166}"
23,4170414,23-142557,00,A-1 Drainage Plumbing & Heating Limited,,Issued,2022-11-18T19:04:13+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,376,E 13TH AV,Vancouver,BC,CA,V5T 2K5,,3,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.09662266276, 49.2589796984422], 'type': 'Point'}, 'properties': {}}","{'lon': -123.09662266276, 'lat': 49.2589796984422}"
23,4170416,23-142559,00,Pacific National Exhibition,,Issued,2023-03-30T17:06:48+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,2901,E HASTINGS ST,Vancouver,BC,CA,V5K 5J1,,2,211.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.042762797285, 49.2881817749118], 'type': 'Point'}, 'properties': {}}","{'lon': -123.042762797285, 'lat': 49.2881817749118}"
23,4170419,23-142562,00,Avante Plumbing & Heating Ltd,Avante Plumbing & Heating,Issued,2022-11-18T18:07:36+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,4,171.0,2025-04-22T21:22:41+00:00,,
23,4170434,23-142577,00,Idraulico Mechanical Ltd,,Issued,2022-12-20T19:16:34+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,4,421.0,2025-04-22T21:22:41+00:00,,
23,4170441,23-142584,00,(Sukhwinder Rehallu),Connections Plumbing & Heating,Issued,2022-12-20T00:32:54+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170510,23-142653,00,Nand's Plumbing & Tiles Ltd,,Issued,2022-11-20T00:42:48+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170534,23-142677,00,Vancouver Plumbing Doctor Ltd,Cronkhite Plumbing,Issued,2023-01-01T04:49:11+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,171.0,2025-04-22T21:22:41+00:00,,
23,4170559,23-142702,00,(Piara Hira),Acadian Contracting,Pending,,,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,2,,2025-04-22T21:22:41+00:00,,
23,4170622,23-142765,00,False Creek Plumbing Inc,,Issued,2023-01-30T18:12:02+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,461.0,2025-04-22T21:22:41+00:00,,
23,4170625,23-142768,00,Michael M Connolly (Michael Connolly),Flow Safe Plumbing and Heating,Issued,2022-11-20T04:55:24+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,2,171.0,2025-04-22T21:22:41+00:00,,
23,4170629,23-142772,00,Gurdeep S Bhangal (Gurdeep Bhangal),G & K Plumbing + Heating,Issued,2022-12-12T16:21:00+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,2,171.0,2025-04-22T21:22:41+00:00,,
23,4170649,23-142792,00,Vios Plumbing & Heating Ltd,,Issued,2022-12-28T06:15:58+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,2,421.0,2025-04-22T21:22:41+00:00,,
23,4170685,23-142828,00,JL Plumbing and Heating Ltd,,Issued,2022-12-21T04:19:45+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170690,23-142833,00,Excellent Plumbing & Heating Ltd,,Issued,2022-12-29T01:37:23+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,171.0,2025-04-22T21:22:41+00:00,,
23,4170734,23-142877,00,(Fred Van Hunenstijn),,Issued,2022-12-30T19:05:45+00:00,2023-12-31,Plumber & Gas Contractor *Historic*,,105,Unit,15,E 3RD AV,Vancouver,BC,CA,V5T 1C5,,1,421.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.104254810652, 49.2685274113637], 'type': 'Point'}, 'properties': {}}","{'lon': -123.104254810652, 'lat': 49.2685274113637}"
23,4170862,23-143005,00,One Thousand Rivers Inc,,Pending,,,Product Assembly *Historic*,,201,Unit,54,E 4TH AV,Vancouver,BC,CA,V5T 1E8,,1,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.103561026979, 49.2670975377323], 'type': 'Point'}, 'properties': {}}","{'lon': -123.103561026979, 'lat': 49.2670975377323}"
23,4170864,23-143007,00,Garden Party Flowers Inc,,Issued,2022-11-25T23:00:35+00:00,2023-12-31,Product Assembly *Historic*,,,,415,INDUSTRIAL AV,Vancouver,BC,CA,V6A 2P8,,5,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.095880311818, 49.2699871455603], 'type': 'Point'}, 'properties': {}}","{'lon': -123.095880311818, 'lat': 49.2699871455603}"
23,4170871,23-143014,00,Red Rose Appliances & Plumbing Ltd,,Issued,2022-12-15T02:15:26+00:00,2023-12-31,Plumber & Sprinkler Contractor *Historic*,,,,,,Vancouver,BC,CA,,,2,171.0,2025-04-22T21:22:41+00:00,,
23,4170872,23-143015,00,(Richard Ramsay),The Werx,Issued,2022-12-05T21:41:35+00:00,2023-12-31,Plumber & Sprinkler Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,171.0,2025-04-22T21:22:41+00:00,,
23,4170884,23-143027,00,Oronsay Mechanical Ltd,,Issued,2022-12-16T21:32:10+00:00,2023-12-31,Plumber & Sprinkler Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,421.0,2025-04-22T21:22:41+00:00,,
23,4170916,23-143059,00,1175769 BC Ltd,Robson Print and Ship,Issued,2023-02-17T19:19:14+00:00,2023-12-31,Postal Rental Agency *Historic*,,,,1771,ROBSON ST,Vancouver,BC,CA,V6G 1C9,,1,211.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.134713088208, 49.2913726587203], 'type': 'Point'}, 'properties': {}}","{'lon': -123.134713088208, 'lat': 49.2913726587203}"
23,4170921,23-143064,00,GPM Enterprises Ltd,The UPS Store #209,Issued,2022-12-29T21:56:51+00:00,2023-12-31,Postal Rental Agency *Historic*,,,,1231,PACIFIC BOULEVARD,Vancouver,BC,CA,V6Z 0E2,,3,171.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.123707723818, 49.2737563690939], 'type': 'Point'}, 'properties': {}}","{'lon': -123.123707723818, 'lat': 49.2737563690939}"
23,4170954,23-143097,00,Liquor Distribution Branch,BCLS #123 Kingsgate Mall,Issued,2022-12-08T17:07:50+00:00,2023-12-31,Liquor Retail Store *Historic*,Full Service,122,Unit,370,E BROADWAY,Vancouver,BC,CA,V5T 4G5,,000,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.097582450757, 49.2623856117777], 'type': 'Point'}, 'properties': {}}","{'lon': -123.097582450757, 'lat': 49.2623856117777}"
23,4170966,23-143109,00,Aztec Properties Company Ltd,Bimini's Liquor Store,Issued,2022-12-14T20:48:47+00:00,2023-12-31,Liquor Retail Store *Historic*,,,,2018,W 4TH AV,Vancouver,BC,CA,V6J 1M9,,10,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.151035890772, 49.2678376829754], 'type': 'Point'}, 'properties': {}}","{'lon': -123.151035890772, 'lat': 49.2678376829754}"
23,4170984,23-143127,00,Hotel Dakota Inc,The Legacy Liquor Store,Issued,2022-12-07T17:10:19+00:00,2023-12-31,Liquor Retail Store *Historic*,Full Service,,,1633,MANITOBA ST,Vancouver,BC,CA,V5Y 0B8,,25,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.107559410553, 49.2710988795276], 'type': 'Point'}, 'properties': {}}","{'lon': -123.107559410553, 'lat': 49.2710988795276}"
23,4170987,23-143130,00,Darby's Hospitality Inc,Darby D Dawes Cold Beer & Wine,Issued,2022-11-22T20:57:55+00:00,2023-12-31,Liquor Retail Store *Historic*,,,,2001,MACDONALD ST,Vancouver,BC,CA,V6K 3Y2,,16,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.168596528187, 49.2681094346851], 'type': 'Point'}, 'properties': {}}","{'lon': -123.168596528187, 'lat': 49.2681094346851}"
23,4170999,23-143142,00,Callister Brewing Company Inc,Callister Brewing,Issued,2022-11-23T22:39:15+00:00,2023-12-31,Liquor Retail Store *Historic*,Brewery,,,1338,FRANKLIN ST,Vancouver,BC,CA,V5L 1N9,,4,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.076258685846, 49.2819922450634], 'type': 'Point'}, 'properties': {}}","{'lon': -123.076258685846, 'lat': 49.2819922450634}"
23,4171026,23-143169,00,Otter Farm & Home Co-operative,Angry Otter Liquor at Cambie,Issued,2022-12-19T23:23:09+00:00,2023-12-31,Liquor Retail Store *Historic*,Full Service,,,3415,CAMBIE ST,Vancouver,BC,CA,V5Z 2W7,,8,474.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.115772904868, 49.2547793024339], 'type': 'Point'}, 'properties': {}}","{'lon': -123.115772904868, 'lat': 49.2547793024339}"
23,4171129,23-143272,00,Subash Chander & Neena Chander,,Issued,2022-12-02T07:02:09+00:00,2023-12-31,Residential/Commercial *Historic*,,,,6631,MAIN ST,Vancouver,BC,CA,V5X 3H3,,000,246.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.102100061571, 49.2243823798091], 'type': 'Point'}, 'properties': {}}","{'lon': -123.102100061571, 'lat': 49.2243823798091}"
23,4171147,23-143290,00,(Bill Pantazis),,Issued,2022-12-14T03:50:12+00:00,2023-12-31,Residential/Commercial *Historic*,,,,2475,W 7TH AV,Vancouver,BC,CA,V6K 1Y6,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.16167815285, 49.2659619849256], 'type': 'Point'}, 'properties': {}}","{'lon': -123.16167815285, 'lat': 49.2659619849256}"
23,4171150,23-143293,00,Nora Y M Gee (Nora Gee),,Issued,2023-01-05T23:03:30+00:00,2023-12-31,Residential/Commercial *Historic*,,,,3605,KINGSWAY,Vancouver,BC,CA,V5R 5M1,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.025712372173, 49.2324872514923], 'type': 'Point'}, 'properties': {}}","{'lon': -123.025712372173, 'lat': 49.2324872514923}"
23,4171151,23-143294,00,Derek Leach & Dianne Leach,,Issued,2022-12-30T00:51:52+00:00,2023-12-31,Residential/Commercial *Historic*,,,,2203,STEPHENS ST,Vancouver,BC,CA,V6K 3W5,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.166759395675, 49.2664710428061], 'type': 'Point'}, 'properties': {}}","{'lon': -123.166759395675, 'lat': 49.2664710428061}"
23,4171152,23-143295,00,Thi Chinh Mai (Thi Mai),,Issued,2022-12-15T18:55:29+00:00,2023-12-31,Residential/Commercial *Historic*,,,,4213,MILLER ST,Vancouver,BC,CA,V5N 3Z9,,000,246.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.068831146775, 49.2472351347381], 'type': 'Point'}, 'properties': {}}","{'lon': -123.068831146775, 'lat': 49.2472351347381}"
23,4171154,23-143297,00,Wittenberg Investments Inc,,Issued,2022-11-29T11:38:48+00:00,2023-12-31,Residential/Commercial *Historic*,,,,4307,FRASER ST,Vancouver,BC,CA,V5V 4G4,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.090614904251, 49.2464589981157], 'type': 'Point'}, 'properties': {}}","{'lon': -123.090614904251, 'lat': 49.2464589981157}"
23,4171160,23-143303,00,JCV Holdings Ltd,,Issued,2022-11-22T03:05:38+00:00,2023-12-31,Residential/Commercial *Historic*,,,,1955,TRAFALGAR ST,Vancouver,BC,CA,V6K 3S4,,000,984.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.164806253799, 49.2685675596891], 'type': 'Point'}, 'properties': {}}","{'lon': -123.164806253799, 'lat': 49.2685675596891}"
23,4171170,23-143313,00,Rainbow Kerrisdale Properties Ltd,,Issued,2022-12-26T21:27:30+00:00,2023-12-31,Residential/Commercial *Historic*,,,,2118,W 41ST AV,Vancouver,BC,CA,V6M 1Z1,,000,492.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.156389743487, 49.2343074047218], 'type': 'Point'}, 'properties': {}}","{'lon': -123.156389743487, 'lat': 49.2343074047218}"
23,4171173,23-143316,00,Handmade Developments (2003) Corporation,,Issued,2022-11-22T14:17:44+00:00,2023-12-31,Residential/Commercial *Historic*,,,,4316,FRASER ST,Vancouver,BC,CA,V5V 4G3,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.089810267595, 49.2463588888162], 'type': 'Point'}, 'properties': {}}","{'lon': -123.089810267595, 'lat': 49.2463588888162}"
23,4171180,23-143323,00,East Village Place Corp,,Inactive,2023-03-07T20:24:25+00:00,2023-12-31,Residential/Commercial *Historic*,,,,2778,E HASTINGS ST,Vancouver,BC,CA,V5K 1Z9,,000,3067.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.047256778544, 49.2808659696358], 'type': 'Point'}, 'properties': {}}","{'lon': -123.047256778544, 'lat': 49.2808659696358}"
23,4171198,23-143341,00,Louie Foon Yip (Louie Yip),,Issued,2022-12-30T08:41:36+00:00,2023-12-31,Residential/Commercial *Historic*,,,,4383,MAIN ST,Vancouver,BC,CA,V5V 3R1,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101606204888, 49.246299687941], 'type': 'Point'}, 'properties': {}}","{'lon': -123.101606204888, 'lat': 49.246299687941}"
23,4171199,23-143342,00,1061142 BC Ltd,,Issued,2022-11-24T19:41:33+00:00,2023-12-31,Residential/Commercial *Historic*,,,,4520,MAIN ST,Vancouver,BC,CA,V5V 3R5,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100920980419, 49.2440787174753], 'type': 'Point'}, 'properties': {}}","{'lon': -123.100920980419, 'lat': 49.2440787174753}"
23,4171205,23-143348,00,Lam & Son Investment Inc,,Issued,2022-12-14T20:07:53+00:00,2023-12-31,Residential/Commercial *Historic*,,,,686,E 43RD AV,Vancouver,BC,CA,V5W 1T6,,000,492.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.091022445138, 49.230776935222], 'type': 'Point'}, 'properties': {}}","{'lon': -123.091022445138, 'lat': 49.230776935222}"
23,4171208,23-143351,00,1112152 BC Ltd,,Issued,2023-01-05T17:42:58+00:00,2023-12-31,Residential/Commercial *Historic*,,,,5163,JOYCE ST,Vancouver,BC,CA,V5R 4G8,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.032577455358, 49.2379865456263], 'type': 'Point'}, 'properties': {}}","{'lon': -123.032577455358, 'lat': 49.2379865456263}"
23,4171215,23-143358,00,Rowboat Investments Inc,,Issued,2022-11-21T02:02:29+00:00,2023-12-31,Residential/Commercial *Historic*,,,,866,E BROADWAY,Vancouver,BC,CA,V5T 1Y1,,000,492.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.085603327158, 49.2621356773046], 'type': 'Point'}, 'properties': {}}","{'lon': -123.085603327158, 'lat': 49.2621356773046}"
23,4171217,23-143360,00,1078536 BC Ltd,,Issued,2022-12-05T01:42:33+00:00,2023-12-31,Residential/Commercial *Historic*,,,,3206,VANNESS AV,Vancouver,BC,CA,V5R 5A5,,000,246.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.037701963919, 49.2404127937575], 'type': 'Point'}, 'properties': {}}","{'lon': -123.037701963919, 'lat': 49.2404127937575}"
23,4171221,23-143364,00,Sikander Bassi and Meera Bassi,,Issued,2022-12-29T00:07:31+00:00,2023-12-31,Residential/Commercial *Historic*,,,,6681,Fraser St,Vancouver,BC,CA,V5X 3T6,,000,82.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.091198931809, 49.2238066192083], 'type': 'Point'}, 'properties': {}}","{'lon': -123.091198931809, 'lat': 49.2238066192083}"
23,4171239,23-143382,00,0922563 BC Ltd,,Issued,2023-01-04T17:50:06+00:00,2023-12-31,Residential/Commercial *Historic*,,,,1179,GRANVILLE ST,Vancouver,BC,CA,V6Z 1M1,,000,164.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.126170518853, 49.2775653720768], 'type': 'Point'}, 'properties': {}}","{'lon': -123.126170518853, 'lat': 49.2775653720768}"
